Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,trustedRepo,DOI_for_article,linkDOI,TheStatusList,StatusOverview,citationCount,Date,dateYear 
350,S0022285206002128.xml,True,239,AtmosphÃƒÆ’Ã‚Â¨re.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.07.003,https://dx.doi.org/10.1016/j.jms.2006.07.003,200,ACTIVE,9,2006-10-00,2006
351,S0022285206002141.xml,True,239,e in Oxford.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.07.005,https://dx.doi.org/10.1016/j.jms.2006.07.005,200,ACTIVE,2,2006-10-00,2006
352,S0022285206002281.xml,True,239,s work.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.07.009,https://dx.doi.org/10.1016/j.jms.2006.07.009,200,ACTIVE,1,2006-10-00,2006
353,S0022285206002281.xml,True,239,"J.K.G. Watson, in: J.R. During (Ed.), Vibrational Spectra and Structure, vol. 6, Marcel Dekker, New York, 1977, pp. 1ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“89.[8]Z. Kisiel, PROSPE ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Programs for rotational SPEctroscopy. Available at: http",http://info.ifpan.edu.pl/,http://info.ifpan.edu.pl,false,10.1016/j.jms.2006.07.009,https://dx.doi.org/10.1016/j.jms.2006.07.009,200,ACTIVE,1,2006-10-00,2006
354,S0022285206002281.xml,True,239,:info.ifpan.edu.pl~kisielprospe.htm; SPFITSPCAT programs available at: http:spec.jpl.nasa.govftppubcalpgm and http,http://spec.jpl.nasa.gov/ftp/pub/calpgm/,http://spec.jpl.nasa.gov/ftp/pub/calpgm,false,10.1016/j.jms.2006.07.009,https://dx.doi.org/10.1016/j.jms.2006.07.009,200,ACTIVE,1,2006-10-00,2006
355,S0022285206002293.xml,True,240,alculations.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.07.010,https://dx.doi.org/10.1016/j.jms.2006.07.010,200,ACTIVE,31,2006-11-00,2006
356,S0022285206002293.xml,True,240,Mol. Phys.246197212651290[22]<http,http://www.ozone.univ-reims.fr/>,http://www.ozone.univ-reims.fr,false,10.1016/j.jms.2006.07.010,https://dx.doi.org/10.1016/j.jms.2006.07.010,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,31,2006-11-00,2006
357,S0022285206002293.xml,True,240,:www.ozone.univ-reims.fr> and <http,http://www.ozone.iao.ru/>.,http://www.ozone.iao.ru,false,10.1016/j.jms.2006.07.010,https://dx.doi.org/10.1016/j.jms.2006.07.010,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,31,2006-11-00,2006
358,S0022285206002311.xml,True,240,stics of the intensity fit and intensity summations. The Appendix A contains the Hamiltonian constants from the positions fit. Complete files of non-truncated parameters adapted to the computer package MIRS4 [8] are available on http,http://www.iao.ru/mirs/mirs.htm,http://www.iao.ru/mirs/mirs.htm,false,10.1016/j.jms.2006.08.002,https://dx.doi.org/10.1016/j.jms.2006.08.002,200,ACTIVE,25,2006-11-00,2006
359,S0022285206002311.xml,True,240,:www.iao.rumirsmirs.htm or http,http://www.u-bourgogne.fr/LPUB/mirs.html.,http://www.u-bourgogne.fr/LPUB/mirs.html,false,10.1016/j.jms.2006.08.002,https://dx.doi.org/10.1016/j.jms.2006.08.002,302,ACTIVE,25,2006-11-00,2006
360,S0022285206002311.xml,True,240,Appendix BSupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.08.002,https://dx.doi.org/10.1016/j.jms.2006.08.002,200,ACTIVE,25,2006-11-00,2006
361,S0022285206002335.xml,True,240,) of Canada.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.08.004,https://dx.doi.org/10.1016/j.jms.2006.08.004,200,ACTIVE,5,2006-11-00,2006
362,S0022285206002347.xml,True,240, 2005ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“2006.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spetroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.08.005,https://dx.doi.org/10.1016/j.jms.2006.08.005,200,ACTIVE,5,2006-11-00,2006
363,S0022285206002347.xml,True,240,J. Mol. Spectrosc.1631994483509[15]Supplementary data for this article are available on IDEAL (http,http://www.idealibrary.com),http://www.idealibrary.com,false,10.1016/j.jms.2006.08.005,https://dx.doi.org/10.1016/j.jms.2006.08.005,200,ACTIVE,5,2006-11-00,2006
364,S0022285206002347.xml,True,240,:www.idealibrary.com) and as a part of the Ohio State University Molecular Spectroscopy Archives (<http,http://msa.lib.ohio-state.edu/jmsahp.htm>).,http://msa.lib.ohio-state.edu/jmsahp.htm,false,10.1016/j.jms.2006.08.005,https://dx.doi.org/10.1016/j.jms.2006.08.005,404,BROKEN,5,2006-11-00,2006
365,S0022285206002463.xml,True,240,.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.08.011,https://dx.doi.org/10.1016/j.jms.2006.08.011,200,ACTIVE,2,2006-11-00,2006
366,S0022285206002487.xml,True,240," note, calculated MMW transitions frequencies in the 71 and 91 vibrational states were compared with those of observed but unassigned interstellar molecular microwave transitions collected by F.J. Lovas at the NIST Internet site http",http://physics.nist.gov/PhysRefData/Micro/Html/contents.html.,http://physics.nist.gov/PhysRefData/Micro/Html/contents.html,false,10.1016/j.jms.2006.09.001,https://dx.doi.org/10.1016/j.jms.2006.09.001,200,ACTIVE,2,2006-12-00,2006
367,S0022285206002487.xml,True,240,ial support.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.001,https://dx.doi.org/10.1016/j.jms.2006.09.001,200,ACTIVE,2,2006-12-00,2006
368,S0022285206002499.xml,True,240, Fellowship.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.002,https://dx.doi.org/10.1016/j.jms.2006.09.002,200,ACTIVE,3,2006-11-00,2006
369,S0022285206002505.xml,True,240,ul comments.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,200,ACTIVE,9,2006-11-00,2006
370,S0022285206002505.xml,True,240,"J. Chem. Phys.87198720102020[17]J.-U. Grabow, private communication (2003), see <http",http://www.pci.unihannover.de/,http://www.pci.unihannover.de,false,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,9,2006-11-00,2006
371,S0022285206002505.xml,True,240,":www.pci.unihannover.de~lgpcaspectroscopyftmw>.[18]B.N. Taylor, C.E. Kuyatt, NIST Tech. Note 1297 (1994). This publication may be downloaded from <http",http://physics.nist.gov/Pubs/guidelines/contents.html/>.,http://physics.nist.gov/Pubs/guidelines/contents.html,false,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,200,ACTIVE,9,2006-11-00,2006
372,S0022285206002505.xml,True,240,"Mol. Spectrosc.2052001286303[20]A Technical Tutorial on Digital Signal Synthesis, Analog Devices Inc. <http",http://www.analog.com/UploadedFiles/Tutorials/450968421DDS_Tutorial_rev12-2-99.pdf/>.,http://www.analog.com/UploadedFiles/Tutorials/450968421DDS_Tutorial_rev12-2-99.pdf,false,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,404,BROKEN,9,2006-11-00,2006
373,S0022285206002505.xml,True,240,"1977ElsevierNew York19[23]Z. Kisiel, PROSPE-Programs for ROtational SPEctroscopy, <http",http://info.ifpan.edu.pl./,http://info.ifpan.edu.pl.,false,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,200,ACTIVE,9,2006-11-00,2006
374,S0022285206002529.xml,True,240,ips in 2006.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.005,https://dx.doi.org/10.1016/j.jms.2006.09.005,200,ACTIVE,4,2006-11-00,2006
375,S0022285206002529.xml,True,240,1955McGraw-Hill Book Company.Inc.New York-Toronto-London[31]Supplementary data for this article are available on IDEAL (<http,http://www.idealibrary.com),http://www.idealibrary.com,false,10.1016/j.jms.2006.09.005,https://dx.doi.org/10.1016/j.jms.2006.09.005,200,ACTIVE,4,2006-11-00,2006
376,S0022285206002529.xml,True,240,:www.idealibrary.com) and as a part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm)/>.,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.005,https://dx.doi.org/10.1016/j.jms.2006.09.005,200,ACTIVE,4,2006-11-00,2006
377,S0022285206002542.xml,True,240,d theoryÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.007,https://dx.doi.org/10.1016/j.jms.2006.09.007,200,ACTIVE,11,2006-11-00,2006
378,S0022285206002554.xml,True,240, manuscript.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.008,https://dx.doi.org/10.1016/j.jms.2006.09.008,200,ACTIVE,7,2006-11-00,2006
379,S0022285206002566.xml,True,240,"AcknowledgmentsFinancial support from MIUR (Cofin 2005) and University of Bologna (RFO funds) is gratefully acknowledged.References[1]The Cologne Database for Molecular Spectroscopy, <http",http://www.ph1.uni-koeln.de/vorhersagen/>.,http://www.ph1.uni-koeln.de/vorhersagen,false,10.1016/j.jms.2006.09.009,https://dx.doi.org/10.1016/j.jms.2006.09.009,200,ACTIVE,4,2006-12-00,2006
380,S0022285206002566.xml,True,240,"J. Mol. Spectrosc.21820035867[35]Z. Kisiel, PROSPEÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“Programs for ROtational SPEctroscopy, <http",http://info.ifpan.edu.pl/kisiel/prospe.htm/>.,http://info.ifpan.edu.pl/kisiel/prospe.htm,false,10.1016/j.jms.2006.09.009,https://dx.doi.org/10.1016/j.jms.2006.09.009,404,BROKEN,4,2006-12-00,2006
381,S0022285206002578.xml,True,240,05-05-22001.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.010,https://dx.doi.org/10.1016/j.jms.2006.09.010,200,ACTIVE,4,2006-12-00,2006
382,S002228520600258X.xml,True,240,Appendix BSupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.09.011,https://dx.doi.org/10.1016/j.jms.2006.09.011,200,ACTIVE,6,2006-12-00,2006
383,S002228520600275X.xml,True,240,"371377[9]For information on this and other extremely useful spectroscopic programs see: Z. KisielÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s web site PROSPE - Programs for ROtational SPEctroscopy, at http",http://info.ifpan.edu.pl/,http://info.ifpan.edu.pl,false,10.1016/j.jms.2006.10.004,https://dx.doi.org/10.1016/j.jms.2006.10.004,200,ACTIVE,1,2006-12-00,2006
384,S0022285206002761.xml,True,240,"1054810560[11]ACES2 (Mainz-Austin-Budapest version), a quantum-chemical program package for high-level calculations of energies and properties by J.F. Stanton et al., see http",http://www.aces2.de.,http://www.aces2.de,false,10.1016/j.jms.2006.10.005,https://dx.doi.org/10.1016/j.jms.2006.10.005,200,ACTIVE,14,2006-12-00,2006
385,S0022285206002785.xml,True,240,"[27]B.J. Drouin, F.W. Maiwald, J.C. Pearson, Rev. Sci. Inst. 76, Art. # 093113 (2005).[28]F.J. Lovas, R.D. Suenram, J.S. Coursey, S.A. Kotochigova, J. Chang, K. Olsen, R.A. Dragoset, http",http://www.physics.nist.gov/PhysRefData/MolSpec/Hydro/index.html.,http://www.physics.nist.gov/PhysRefData/MolSpec/Hydro/index.html,false,10.1016/j.jms.2006.10.007,https://dx.doi.org/10.1016/j.jms.2006.10.007,200,ACTIVE,14,2006-12-00,2006
386,S0022285206002785.xml,True,240,"taMolSpecHydroindex.html.[29]H.M. Pickett, R.L. Poynter, E.A. Cohen, M.L. Delitsky, J.C. Pearson, H.S.P. MÃƒÆ’Ã‚Â¼ller, J. Quant. Spectrosc. Radiat. Transfer, 60 (5), (1998), 883ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“890. see also http",http://spec.jpl.nasa.gov/.,http://spec.jpl.nasa.gov,false,10.1016/j.jms.2006.10.007,https://dx.doi.org/10.1016/j.jms.2006.10.007,200,ACTIVE,14,2006-12-00,2006
387,S0022285206002785.xml,True,240,"J. Chem. Phys.10717199767326735[33]A. Walters, E. Caux, C. Vastel, A. Klotz, http",http://www.cesr.fr/,http://www.cesr.fr,false,10.1016/j.jms.2006.10.007,https://dx.doi.org/10.1016/j.jms.2006.10.007,200,ACTIVE,14,2006-12-00,2006
388,S0022285206002840.xml,True,240,) of Canada.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.10.009,https://dx.doi.org/10.1016/j.jms.2006.10.009,200,ACTIVE,4,2006-12-00,2006
389,S002228520600289X.xml,True,241,.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.10.014,https://dx.doi.org/10.1016/j.jms.2006.10.014,200,ACTIVE,15,2007-01-00,2007
390,S002228520600289X.xml,True,241,"n optimized White-type gas cell for the Bruker IFS 120 high resolution FTIR spectrometer, Fifteenth Colloquium on High Resolution molecular spectroscopy, Glasgow, Scotland, 8ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“13 September 1997.[17]<http",http://physics.oulu.fi/irspe/sivut/cell40-2002.pdf/>.,http://physics.oulu.fi/irspe/sivut/cell40-2002.pdf,false,10.1016/j.jms.2006.10.014,https://dx.doi.org/10.1016/j.jms.2006.10.014,404,BROKEN,15,2007-01-00,2007
391,S002228520600289X.xml,True,241,"[19]A.G. Maki, J.S. Wells, Wavenumber calibration tables from heterodyne frequency measurements, Version 1.3 (National Institute of Standards and Technology, Gaithersburg, Md, 2 November, 2002). Available on line: <http",http://physics.nist.gov/wavenum/>.,http://physics.nist.gov/wavenum,false,10.1016/j.jms.2006.10.014,https://dx.doi.org/10.1016/j.jms.2006.10.014,200,ACTIVE,15,2007-01-00,2007
392,S002228520600292X.xml,True,241,NoteTemperature dependence of pressure broadening of the N=1ÃƒÂ¢Ã‹â€ Ã¢â‚¬â„¢ fine structure oxygen line at 118.75GHzM.Yu.TretyakovÃƒÂ¢Ã¯Â¿Â½Ã…Â½trt@appl.sci-nnov.ruhttp,http://www.mwl.sci-nnov.ru/,http://www.mwl.sci-nnov.ru,false,10.1016/j.jms.2006.10.016,https://dx.doi.org/10.1016/j.jms.2006.10.016,200,ACTIVE,6,2007-01-00,2007
393,S002228520600292X.xml,True,241,J. Mol. Spectrosc.22320043138[8]Testo GmbH&Co. Available from: <http,http://www.testo.de>.,http://www.testo.de,false,10.1016/j.jms.2006.10.016,https://dx.doi.org/10.1016/j.jms.2006.10.016,200,ACTIVE,6,2007-01-00,2007
394,S002228520600292X.xml,True,241,":www.testo.de>.[9]L.S. Rothman, D. Jacquemart, et al., J. Quant. Spectrosc. Radiat. Transfer 96 (2005) 139ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“204. Available from <http",http://cfa-www.harvard.edu/HITRAN>.,http://cfa-www.harvard.edu/HITRAN,false,10.1016/j.jms.2006.10.016,https://dx.doi.org/10.1016/j.jms.2006.10.016,200,ACTIVE,6,2007-01-00,2007
395,S0022285206003109.xml,True,241,cknowledged.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.11.002,https://dx.doi.org/10.1016/j.jms.2006.11.002,200,ACTIVE,4,2007-01-00,2007
396,S0022285206003110.xml,True,241, Government.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.11.003,https://dx.doi.org/10.1016/j.jms.2006.11.003,200,ACTIVE,21,2007-01-00,2007
397,S0022285206003195.xml,True,241,60%- funds).Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://msa.lib.ohio-state.edu/jmsa_hp.htm).,http://msa.lib.ohio-state.edu/jmsa_hp.htm,true,10.1016/j.jms.2006.11.004,https://dx.doi.org/10.1016/j.jms.2006.11.004,200,ACTIVE,6,2007-01-00,2007
398,S0022285206003195.xml,True,241,"238246[25]ACES2 (MainzÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“AustinÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“Budapest version), a quantum-chemical program package for high-level calculations of energies and properties by J. F. Stanton et al., see <http",http://www.aces2.de>.,http://www.aces2.de,false,10.1016/j.jms.2006.11.004,https://dx.doi.org/10.1016/j.jms.2006.11.004,200,ACTIVE,6,2007-01-00,2007
