Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,DOI_for_article,linkDOI,citationCount,Date,dateYear
500,S0022285206002049.xml,False,239,f FClO3Journal of Molecular Spectroscopy 239 (2006) 146-153. doi:10.1016j.jms.2006.06.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006146-15314615310.1016j.jms.2006.06.009http,http://dx.doi.org/10.1016/j.jms.2006.06.009doi:10.1016/j.jms.2006.06.009JournalsS300.1,,10.1016/j.jms.2006.06.009,https://dx.doi.org/10.1016/j.jms.2006.06.009,9,2006-10-00,2006
501,S0022285206002104.xml,False,239,adeningJournal of Molecular Spectroscopy 239 (2006) 154-159. doi:10.1016j.jms.2006.07.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006154-15915415910.1016j.jms.2006.07.001http,http://dx.doi.org/10.1016/j.jms.2006.07.001doi:10.1016/j.jms.2006.07.001JournalsS300.1,,10.1016/j.jms.2006.07.001,https://dx.doi.org/10.1016/j.jms.2006.07.001,17,2006-10-00,2006
502,S0022285206002116.xml,False,239,tensityJournal of Molecular Spectroscopy 239 (2006) 160-173. doi:10.1016j.jms.2006.07.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006160-17316017310.1016j.jms.2006.07.002http,http://dx.doi.org/10.1016/j.jms.2006.07.002doi:10.1016/j.jms.2006.07.002JournalsS300.1,,10.1016/j.jms.2006.07.002,https://dx.doi.org/10.1016/j.jms.2006.07.002,3,2006-10-00,2006
503,S0022285206002128.xml,False,239,ignmentJournal of Molecular Spectroscopy 239 (2006) 174-181. doi:10.1016j.jms.2006.07.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006174-18117418110.1016j.jms.2006.07.003http,http://dx.doi.org/10.1016/j.jms.2006.07.003doi:10.1016/j.jms.2006.07.003JournalsS300.1,,10.1016/j.jms.2006.07.003,https://dx.doi.org/10.1016/j.jms.2006.07.003,9,2006-10-00,2006
504,S002228520600213X.xml,False,239, momentJournal of Molecular Spectroscopy 239 (2006) 182-189. doi:10.1016j.jms.2006.07.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006182-18918218910.1016j.jms.2006.07.004http,http://dx.doi.org/10.1016/j.jms.2006.07.004doi:10.1016/j.jms.2006.07.004JournalsS300.1,,10.1016/j.jms.2006.07.004,https://dx.doi.org/10.1016/j.jms.2006.07.004,15,2006-10-00,2006
505,S0022285206002141.xml,False,239,ltonianJournal of Molecular Spectroscopy 239 (2006) 190-200. doi:10.1016j.jms.2006.07.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006190-20019020010.1016j.jms.2006.07.005http,http://dx.doi.org/10.1016/j.jms.2006.07.005doi:10.1016/j.jms.2006.07.005JournalsS300.1,,10.1016/j.jms.2006.07.005,https://dx.doi.org/10.1016/j.jms.2006.07.005,2,2006-10-00,2006
506,S0022285206002153.xml,False,239,Weng NgJournal of Molecular Spectroscopy 239 (2006) 272-272. doi:10.1016j.jms.2006.07.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2003 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006272-27227227210.1016j.jms.2006.07.006http,http://dx.doi.org/10.1016/j.jms.2006.07.006doi:10.1016/j.jms.2006.07.006JournalsS300.1,,10.1016/j.jms.2006.07.006,https://dx.doi.org/10.1016/j.jms.2006.07.006,0,2006-10-00,2006
507,S0022285206002165.xml,False,239, iodideJournal of Molecular Spectroscopy 239 (2006) 201-207. doi:10.1016j.jms.2006.07.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006201-20720120710.1016j.jms.2006.07.007http,http://dx.doi.org/10.1016/j.jms.2006.07.007doi:10.1016/j.jms.2006.07.007JournalsS300.1,,10.1016/j.jms.2006.07.007,https://dx.doi.org/10.1016/j.jms.2006.07.007,8,2006-10-00,2006
508,S0022285206002177.xml,False,239,roscopyJournal of Molecular Spectroscopy 239 (2006) 208-215. doi:10.1016j.jms.2006.07.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006208-21520821510.1016j.jms.2006.07.008http,http://dx.doi.org/10.1016/j.jms.2006.07.008doi:10.1016/j.jms.2006.07.008JournalsS300.1,,10.1016/j.jms.2006.07.008,https://dx.doi.org/10.1016/j.jms.2006.07.008,9,2006-10-00,2006
509,S0022285206002281.xml,False,239,lationsJournal of Molecular Spectroscopy 239 (2006) 216-220. doi:10.1016j.jms.2006.07.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006216-22021622010.1016j.jms.2006.07.009http,http://dx.doi.org/10.1016/j.jms.2006.07.009doi:10.1016/j.jms.2006.07.009JournalsS300.1,,10.1016/j.jms.2006.07.009,https://dx.doi.org/10.1016/j.jms.2006.07.009,1,2006-10-00,2006
510,S002228520600230X.xml,False,239,positionsIntensitiesNear infraredJournal of Molecular Spectroscopy 239 (2006) 221-242. doi:10.1016j.jms.2006.08.001journalJournal of Molecular SpectroscopyPublished by Elsevier Inc.Elsevier Inc.0022-285223922006221-24222124210.1016j.jms.2006.08.001http,http://dx.doi.org/10.1016/j.jms.2006.08.001doi:10.1016/j.jms.2006.08.001JournalsS300.1,,10.1016/j.jms.2006.08.001,https://dx.doi.org/10.1016/j.jms.2006.08.001,41,2006-10-00,2006
511,S0022285206002323.xml,False,239, shiftsJournal of Molecular Spectroscopy 239 (2006) 243-271. doi:10.1016j.jms.2006.08.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285223922006243-27124327110.1016j.jms.2006.08.003http,http://dx.doi.org/10.1016/j.jms.2006.08.003doi:10.1016/j.jms.2006.08.003JournalsS300.1,,10.1016/j.jms.2006.08.003,https://dx.doi.org/10.1016/j.jms.2006.08.003,38,2006-10-00,2006
512,S0022285206002293.xml,False,240,onal assignmentsJournal of Molecular Spectroscopy 240 (2006) 1-13. doi:10.1016j.jms.2006.07.010journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852240120061-1311310.1016j.jms.2006.07.010http,http://dx.doi.org/10.1016/j.jms.2006.07.010doi:10.1016/j.jms.2006.07.010JournalsS300.1,,10.1016/j.jms.2006.07.010,https://dx.doi.org/10.1016/j.jms.2006.07.010,31,2006-11-00,2006
513,S0022285206002311.xml,False,240,itiesDatabaseJournal of Molecular Spectroscopy 240 (2006) 14-25. doi:10.1016j.jms.2006.08.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200614-25142510.1016j.jms.2006.08.002http,http://dx.doi.org/10.1016/j.jms.2006.08.002doi:10.1016/j.jms.2006.08.002JournalsS300.1,,10.1016/j.jms.2006.08.002,https://dx.doi.org/10.1016/j.jms.2006.08.002,25,2006-11-00,2006
514,S0022285206002335.xml,False,240,onohydroxidesJournal of Molecular Spectroscopy 240 (2006) 26-31. doi:10.1016j.jms.2006.08.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200626-31263110.1016j.jms.2006.08.004http,http://dx.doi.org/10.1016/j.jms.2006.08.004doi:10.1016/j.jms.2006.08.004JournalsS300.1,,10.1016/j.jms.2006.08.004,https://dx.doi.org/10.1016/j.jms.2006.08.004,5,2006-11-00,2006
515,S0022285206002347.xml,False,240,ic parametersJournal of Molecular Spectroscopy 240 (2006) 32-44. doi:10.1016j.jms.2006.08.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200632-44324410.1016j.jms.2006.08.005http,http://dx.doi.org/10.1016/j.jms.2006.08.005doi:10.1016/j.jms.2006.08.005JournalsS300.1,,10.1016/j.jms.2006.08.005,https://dx.doi.org/10.1016/j.jms.2006.08.005,5,2006-11-00,2006
516,S0022285206002359.xml,False,240,henCoOLIFSpectrumJournal of Molecular Spectroscopy 240 (2006) 45-51. doi:10.1016j.jms.2006.08.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© unknown. Published by Elsevier Inc.Elsevier Inc.0022-28522401200645-51455110.1016j.jms.2006.08.006http,http://dx.doi.org/10.1016/j.jms.2006.08.006doi:10.1016/j.jms.2006.08.006JournalsS300.1,,10.1016/j.jms.2006.08.006,https://dx.doi.org/10.1016/j.jms.2006.08.006,5,2006-11-00,2006
517,S0022285206002360.xml,False,240,zFar-infraredJournal of Molecular Spectroscopy 240 (2006) 52-57. doi:10.1016j.jms.2006.08.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200652-57525710.1016j.jms.2006.08.007http,http://dx.doi.org/10.1016/j.jms.2006.08.007doi:10.1016/j.jms.2006.08.007JournalsS300.1,,10.1016/j.jms.2006.08.007,https://dx.doi.org/10.1016/j.jms.2006.08.007,3,2006-11-00,2006
518,S0022285206002372.xml,False,240,ty modulationJournal of Molecular Spectroscopy 240 (2006) 58-63. doi:10.1016j.jms.2006.08.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200658-63586310.1016j.jms.2006.08.008http,http://dx.doi.org/10.1016/j.jms.2006.08.008doi:10.1016/j.jms.2006.08.008JournalsS300.1,,10.1016/j.jms.2006.08.008,https://dx.doi.org/10.1016/j.jms.2006.08.008,0,2006-11-00,2006
519,S0022285206002384.xml,False,240,copyQuartetÃƒÅ½Ã‚Â¦Journal of Molecular Spectroscopy 240 (2006) 64-68. doi:10.1016j.jms.2006.08.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200664-68646810.1016j.jms.2006.08.009http,http://dx.doi.org/10.1016/j.jms.2006.08.009doi:10.1016/j.jms.2006.08.009JournalsS300.1,,10.1016/j.jms.2006.08.009,https://dx.doi.org/10.1016/j.jms.2006.08.009,3,2006-11-00,2006
520,S0022285206002396.xml,False,240,aredTerahertzJournal of Molecular Spectroscopy 240 (2006) 69-74. doi:10.1016j.jms.2006.08.010journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200669-74697410.1016j.jms.2006.08.010http,http://dx.doi.org/10.1016/j.jms.2006.08.010doi:10.1016/j.jms.2006.08.010JournalsS300.1,,10.1016/j.jms.2006.08.010,https://dx.doi.org/10.1016/j.jms.2006.08.010,1,2006-11-00,2006
521,S0022285206002463.xml,False,240,onal analysisJournal of Molecular Spectroscopy 240 (2006) 75-80. doi:10.1016j.jms.2006.08.011journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200675-80758010.1016j.jms.2006.08.011http,http://dx.doi.org/10.1016/j.jms.2006.08.011doi:10.1016/j.jms.2006.08.011JournalsS300.1,,10.1016/j.jms.2006.08.011,https://dx.doi.org/10.1016/j.jms.2006.08.011,2,2006-11-00,2006
522,S0022285206002475.xml,False,240,tationsArsineJournal of Molecular Spectroscopy 240 (2006) 81-92. doi:10.1016j.jms.2006.08.012journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200681-92819210.1016j.jms.2006.08.012http,http://dx.doi.org/10.1016/j.jms.2006.08.012doi:10.1016/j.jms.2006.08.012JournalsS300.1,,10.1016/j.jms.2006.08.012,https://dx.doi.org/10.1016/j.jms.2006.08.012,10,2006-11-00,2006
523,S0022285206002487.xml,False,240,ltonianJournal of Molecular Spectroscopy 240 (2006) 188-201. doi:10.1016j.jms.2006.09.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006188-20118820110.1016j.jms.2006.09.001http,http://dx.doi.org/10.1016/j.jms.2006.09.001doi:10.1016/j.jms.2006.09.001JournalsS300.1,,10.1016/j.jms.2006.09.001,https://dx.doi.org/10.1016/j.jms.2006.09.001,2,2006-12-00,2006
524,S0022285206002499.xml,False,240,roscopyJournal of Molecular Spectroscopy 240 (2006) 133-138. doi:10.1016j.jms.2006.09.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006133-13813313810.1016j.jms.2006.09.002http,http://dx.doi.org/10.1016/j.jms.2006.09.002doi:10.1016/j.jms.2006.09.002JournalsS300.1,,10.1016/j.jms.2006.09.002,https://dx.doi.org/10.1016/j.jms.2006.09.002,3,2006-11-00,2006
525,S0022285206002505.xml,False,240,sotopologsJournal of Molecular Spectroscopy 240 (2006) 93-101. doi:10.1016j.jms.2006.09.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-28522401200693-1019310110.1016j.jms.2006.09.003http,http://dx.doi.org/10.1016/j.jms.2006.09.003doi:10.1016/j.jms.2006.09.003JournalsS300.1,,10.1016/j.jms.2006.09.003,https://dx.doi.org/10.1016/j.jms.2006.09.003,9,2006-11-00,2006
526,S0022285206002517.xml,False,240,ractionJournal of Molecular Spectroscopy 240 (2006) 120-126. doi:10.1016j.jms.2006.09.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006120-12612012610.1016j.jms.2006.09.004http,http://dx.doi.org/10.1016/j.jms.2006.09.004doi:10.1016/j.jms.2006.09.004JournalsS300.1,,10.1016/j.jms.2006.09.004,https://dx.doi.org/10.1016/j.jms.2006.09.004,3,2006-11-00,2006
527,S0022285206002529.xml,False,240,ametersJournal of Molecular Spectroscopy 240 (2006) 102-111. doi:10.1016j.jms.2006.09.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006102-11110211110.1016j.jms.2006.09.005http,http://dx.doi.org/10.1016/j.jms.2006.09.005doi:10.1016/j.jms.2006.09.005JournalsS300.1,,10.1016/j.jms.2006.09.005,https://dx.doi.org/10.1016/j.jms.2006.09.005,4,2006-11-00,2006
528,S0022285206002530.xml,False,240,A. ReidJournal of Molecular Spectroscopy 240 (2006) 139-140. doi:10.1016j.jms.2006.09.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006139-14013914010.1016j.jms.2006.09.006http,http://dx.doi.org/10.1016/j.jms.2006.09.006doi:10.1016/j.jms.2006.09.006JournalsS300.1,,10.1016/j.jms.2006.09.006,https://dx.doi.org/10.1016/j.jms.2006.09.006,3,2006-11-00,2006
529,S0022285206002542.xml,False,240,imationJournal of Molecular Spectroscopy 240 (2006) 112-119. doi:10.1016j.jms.2006.09.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006112-11911211910.1016j.jms.2006.09.007http,http://dx.doi.org/10.1016/j.jms.2006.09.007doi:10.1016/j.jms.2006.09.007JournalsS300.1,,10.1016/j.jms.2006.09.007,https://dx.doi.org/10.1016/j.jms.2006.09.007,11,2006-11-00,2006
530,S0022285206002554.xml,False,240,pectrumJournal of Molecular Spectroscopy 240 (2006) 127-132. doi:10.1016j.jms.2006.09.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224012006127-13212713210.1016j.jms.2006.09.008http,http://dx.doi.org/10.1016/j.jms.2006.09.008doi:10.1016/j.jms.2006.09.008JournalsS300.1,,10.1016/j.jms.2006.09.008,https://dx.doi.org/10.1016/j.jms.2006.09.008,7,2006-11-00,2006
531,S0022285206002566.xml,False,240,ium ionJournal of Molecular Spectroscopy 240 (2006) 202-209. doi:10.1016j.jms.2006.09.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006202-20920220910.1016j.jms.2006.09.009http,http://dx.doi.org/10.1016/j.jms.2006.09.009doi:10.1016/j.jms.2006.09.009JournalsS300.1,,10.1016/j.jms.2006.09.009,https://dx.doi.org/10.1016/j.jms.2006.09.009,4,2006-12-00,2006
532,S0022285206002578.xml,False,240,lustersJournal of Molecular Spectroscopy 240 (2006) 141-152. doi:10.1016j.jms.2006.09.010journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006141-15214115210.1016j.jms.2006.09.010http,http://dx.doi.org/10.1016/j.jms.2006.09.010doi:10.1016/j.jms.2006.09.010JournalsS300.1,,10.1016/j.jms.2006.09.010,https://dx.doi.org/10.1016/j.jms.2006.09.010,4,2006-12-00,2006
533,S002228520600258X.xml,False,240,alencesJournal of Molecular Spectroscopy 240 (2006) 210-226. doi:10.1016j.jms.2006.09.011journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006210-22621022610.1016j.jms.2006.09.011http,http://dx.doi.org/10.1016/j.jms.2006.09.011doi:10.1016/j.jms.2006.09.011JournalsS300.1,,10.1016/j.jms.2006.09.011,https://dx.doi.org/10.1016/j.jms.2006.09.011,6,2006-12-00,2006
534,S0022285206002591.xml,False,240,roscopyJournal of Molecular Spectroscopy 240 (2006) 251-254. doi:10.1016j.jms.2006.09.012journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006251-25425125410.1016j.jms.2006.09.012http,http://dx.doi.org/10.1016/j.jms.2006.09.012doi:10.1016/j.jms.2006.09.012JournalsS300.1,,10.1016/j.jms.2006.09.012,https://dx.doi.org/10.1016/j.jms.2006.09.012,7,2006-12-00,2006
535,S0022285206002608.xml,False,240,cyanideJournal of Molecular Spectroscopy 240 (2006) 153-163. doi:10.1016j.jms.2006.09.013journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006153-16315316310.1016j.jms.2006.09.013http,http://dx.doi.org/10.1016/j.jms.2006.09.013doi:10.1016/j.jms.2006.09.013JournalsS300.1,,10.1016/j.jms.2006.09.013,https://dx.doi.org/10.1016/j.jms.2006.09.013,30,2006-12-00,2006
536,S002228520600261X.xml,False,240,StibineJournal of Molecular Spectroscopy 240 (2006) 164-173. doi:10.1016j.jms.2006.09.014journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006164-17316417310.1016j.jms.2006.09.014http,http://dx.doi.org/10.1016/j.jms.2006.09.014doi:10.1016/j.jms.2006.09.014JournalsS300.1,,10.1016/j.jms.2006.09.014,https://dx.doi.org/10.1016/j.jms.2006.09.014,6,2006-12-00,2006
537,S0022285206002633.xml,False,240,(SASSI)Journal of Molecular Spectroscopy 240 (2006) 244-250. doi:10.1016j.jms.2006.10.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006244-25024425010.1016j.jms.2006.10.001http,http://dx.doi.org/10.1016/j.jms.2006.10.001doi:10.1016/j.jms.2006.10.001JournalsS300.1,,10.1016/j.jms.2006.10.001,https://dx.doi.org/10.1016/j.jms.2006.10.001,1,2006-12-00,2006
538,S0022285206002645.xml,False,240,al modeJournal of Molecular Spectroscopy 240 (2006) 174-187. doi:10.1016j.jms.2006.10.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006174-18717418710.1016j.jms.2006.10.002http,http://dx.doi.org/10.1016/j.jms.2006.10.002doi:10.1016/j.jms.2006.10.002JournalsS300.1,,10.1016/j.jms.2006.10.002,https://dx.doi.org/10.1016/j.jms.2006.10.002,5,2006-12-00,2006
539,S002228520600275X.xml,False,240,roscopyJournal of Molecular Spectroscopy 240 (2006) 255-259. doi:10.1016j.jms.2006.10.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006255-25925525910.1016j.jms.2006.10.004http,http://dx.doi.org/10.1016/j.jms.2006.10.004doi:10.1016/j.jms.2006.10.004JournalsS300.1,,10.1016/j.jms.2006.10.004,https://dx.doi.org/10.1016/j.jms.2006.10.004,1,2006-12-00,2006
540,S0022285206002761.xml,False,240,cyanideJournal of Molecular Spectroscopy 240 (2006) 260-264. doi:10.1016j.jms.2006.10.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006260-26426026410.1016j.jms.2006.10.005http,http://dx.doi.org/10.1016/j.jms.2006.10.005doi:10.1016/j.jms.2006.10.005JournalsS300.1,,10.1016/j.jms.2006.10.005,https://dx.doi.org/10.1016/j.jms.2006.10.005,14,2006-12-00,2006
541,S0022285206002773.xml,False,240,tervalsJournal of Molecular Spectroscopy 240 (2006) 265-268. doi:10.1016j.jms.2006.10.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2006 Elsevier Inc. All rights reserved.Elsevier Inc.0022-285224022006265-26826526810.1016j.jms.2006.10.006http,http://dx.doi.org/10.1016/j.jms.2006.10.006doi:10.1016/j.jms.2006.10.006JournalsS300.1,,10.1016/j.jms.2006.10.006,https://dx.doi.org/10.1016/j.jms.2006.10.006,0,2006-12-00,2006
542,S0022285206002785.xml,False,240,atmospheresJournal of Molecular Spectroscopy 240 (2006) 227-237. doi:10.1016j.jms.2006.10.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© unknown. Published by Elsevier Inc.Elsevier Inc.0022-285224022006227-23722723710.1016j.jms.2006.10.007http,http://dx.doi.org/10.1016/j.jms.2006.10.007doi:10.1016/j.jms.2006.10.007JournalsS300.1,,10.1016/j.jms.2006.10.007,https://dx.doi.org/10.1016/j.jms.2006.10.007,14,2006-12-00,2006
